,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
4754,West Ham,Tottenham,1.8531,1.01706,0,1,h,2014-08-16 15:00:00
4761,West Ham,Crystal Palace,1.33957,0.617283,3,1,a,2014-08-23 15:00:00
4774,West Ham,Southampton,0.635223,1.57513,1,3,h,2014-08-30 15:00:00
4728,West Ham,Hull,0.661678,0.439084,2,2,a,2014-09-15 20:00:00
4734,West Ham,Liverpool,1.26032,0.37835,3,1,h,2014-09-20 17:30:00
4740,West Ham,Manchester United,1.27452,0.520246,1,2,a,2014-09-27 15:00:00
4698,West Ham,Queens Park Rangers,1.64038,0.697342,2,0,h,2014-10-05 16:15:00
4701,West Ham,Burnley,2.84138,1.74404,3,1,a,2014-10-18 15:00:00
4709,West Ham,Manchester City,2.62631,1.8643,2,1,h,2014-10-25 12:45:00
4650,West Ham,Stoke,0.528668,3.06954,2,2,a,2014-11-01 15:00:00
4662,West Ham,Aston Villa,1.47873,0.560875,0,0,h,2014-11-08 15:00:00
4673,West Ham,Everton,1.11958,1.82651,1,2,a,2014-11-22 15:00:00
4680,West Ham,Newcastle United,1.09981,0.246562,1,0,h,2014-11-29 15:00:00
4594,West Ham,West Bromwich Albion,1.24431,1.41302,2,1,a,2014-12-02 20:00:00
4606,West Ham,Swansea,2.11509,0.998148,3,1,h,2014-12-07 13:30:00
4613,West Ham,Sunderland,0.870324,1.33557,1,1,a,2014-12-13 15:00:00
4620,West Ham,Leicester,1.45134,0.659983,2,0,h,2014-12-20 15:00:00
4629,West Ham,Chelsea,0.45944,3.56764,0,2,a,2014-12-26 12:45:00
4645,West Ham,Arsenal,1.1084,3.35886,1,2,h,2014-12-28 15:00:00
4556,West Ham,West Bromwich Albion,1.13586,1.1226,1,1,h,2015-01-01 15:00:00
4562,West Ham,Swansea,0.731228,1.54943,1,1,a,2015-01-10 15:00:00
4578,West Ham,Hull,2.68629,0.423719,3,0,h,2015-01-18 13:30:00
4582,West Ham,Liverpool,0.383092,2.28203,0,2,a,2015-01-31 15:00:00
4524,West Ham,Manchester United,0.86518,1.21344,1,1,h,2015-02-08 16:15:00
4532,West Ham,Southampton,0.125464,1.68446,0,0,a,2015-02-11 19:45:00
4542,West Ham,Tottenham,2.20831,2.17554,2,2,a,2015-02-22 12:00:00
4545,West Ham,Crystal Palace,1.28506,0.851359,1,3,h,2015-02-28 12:45:00
4485,West Ham,Chelsea,1.46324,2.38358,0,1,h,2015-03-04 19:45:00
4494,West Ham,Arsenal,0.478172,3.19619,0,3,a,2015-03-14 15:00:00
4509,West Ham,Sunderland,0.99619,0.536562,1,0,h,2015-03-21 17:30:00
4442,West Ham,Leicester,1.93553,3.43561,1,2,a,2015-04-04 15:00:00
4454,West Ham,Stoke,0.604708,0.587985,1,1,h,2015-04-11 15:00:00
4466,West Ham,Manchester City,0.738105,2.05138,0,2,a,2015-04-19 13:30:00
4469,West Ham,Queens Park Rangers,0.824309,2.28143,0,0,a,2015-04-25 15:00:00
4404,West Ham,Burnley,3.23925,0.758485,1,0,h,2015-05-02 15:00:00
4411,West Ham,Aston Villa,0.149381,1.26585,0,1,a,2015-05-09 15:00:00
4423,West Ham,Everton,0.813296,2.07078,1,2,h,2015-05-16 15:00:00
4438,West Ham,Newcastle United,0.416396,1.64216,0,2,a,2015-05-24 15:00:00
