,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
468,Bournemouth,Manchester United,0.522847,1.91105,1,3,h,2016-08-14 16:30:00
480,Bournemouth,West Ham,0.39341,1.69288,0,1,a,2016-08-21 19:00:00
486,Bournemouth,Crystal Palace,0.974014,2.659,1,1,a,2016-08-27 18:00:00
495,Bournemouth,West Bromwich Albion,0.986511,1.48347,1,0,h,2016-09-10 18:00:00
504,Bournemouth,Manchester City,0.389672,3.38733,0,4,a,2016-09-17 18:00:00
517,Bournemouth,Everton,0.693594,1.15724,1,0,h,2016-09-24 18:00:00
525,Bournemouth,Watford,1.35487,1.23419,2,2,a,2016-10-01 18:00:00
533,Bournemouth,Hull,2.92532,0.388589,6,1,h,2016-10-15 18:00:00
541,Bournemouth,Tottenham,0.523371,0.74529,0,0,h,2016-10-22 15:30:00
2681,Bournemouth,Middlesbrough,1.54599,1.44317,0,2,a,2016-10-29 18:00:00
2687,Bournemouth,Sunderland,2.6457,1.13672,1,2,h,2016-11-05 19:00:00
2699,Bournemouth,Stoke,1.24012,1.60429,1,0,a,2016-11-19 19:00:00
2714,Bournemouth,Arsenal,2.0491,2.8697,1,3,a,2016-11-27 18:15:00
3112,Bournemouth,Liverpool,2.54396,1.26532,4,3,h,2016-12-04 17:30:00
3119,Bournemouth,Burnley,1.00194,2.15178,2,3,a,2016-12-10 19:00:00
3125,Bournemouth,Leicester,0.64118,1.6751,1,0,h,2016-12-13 23:45:00
3141,Bournemouth,Southampton,0.492912,1.69451,1,3,h,2016-12-18 17:30:00
3151,Bournemouth,Chelsea,0.650942,1.71303,0,3,a,2016-12-26 19:00:00
3161,Bournemouth,Swansea,2.43608,0.515218,3,0,a,2016-12-31 19:00:00
3336,Bournemouth,Arsenal,1.55859,1.12629,3,3,h,2017-01-03 23:45:00
3344,Bournemouth,Hull,1.43455,1.18904,1,3,a,2017-01-14 19:00:00
3352,Bournemouth,Watford,1.14791,1.08731,2,2,h,2017-01-21 18:00:00
3361,Bournemouth,Crystal Palace,0.32099,1.60667,0,2,h,2017-01-31 22:45:00
3372,Bournemouth,Everton,2.1501,2.75981,3,6,a,2017-02-04 15:00:00
3389,Bournemouth,Manchester City,0.152385,2.953,0,2,h,2017-02-13 20:00:00
3395,Bournemouth,West Bromwich Albion,1.22747,1.6124,1,2,a,2017-02-25 15:00:00
3402,Bournemouth,Manchester United,0.816172,2.5377,1,1,a,2017-03-04 12:30:00
3411,Bournemouth,West Ham,3.68186,1.25315,3,2,h,2017-03-11 15:00:00
3429,Bournemouth,Swansea,1.00816,0.37687,2,0,h,2017-03-18 17:30:00
3437,Bournemouth,Southampton,2.06307,1.00252,0,0,a,2017-04-01 17:30:00
3449,Bournemouth,Liverpool,1.31233,2.17263,2,2,a,2017-04-05 20:00:00
3450,Bournemouth,Chelsea,0.384152,1.52126,1,3,h,2017-04-08 17:30:00
3465,Bournemouth,Tottenham,0.211502,3.28588,0,4,a,2017-04-15 12:30:00
3471,Bournemouth,Middlesbrough,3.27712,0.2072,4,0,h,2017-04-22 15:00:00
3486,Bournemouth,Sunderland,1.53094,1.6667,1,0,a,2017-04-29 15:00:00
3491,Bournemouth,Stoke,1.30668,2.3019,2,2,h,2017-05-06 15:00:00
3500,Bournemouth,Burnley,1.5499,1.1511,2,1,h,2017-05-13 15:00:00
3514,Bournemouth,Leicester,0.87072,2.45308,1,1,a,2017-05-21 15:00:00
