,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
16385,Tottenham,Manchester City,1.06014,2.10585,1,0,h,2021-08-15 15:30:00
16393,Tottenham,Wolverhampton Wanderers,1.72636,1.51127,1,0,a,2021-08-22 13:00:00
16404,Tottenham,Watford,0.920963,0.596016,1,0,h,2021-08-29 13:00:00
16406,Tottenham,Crystal Palace,0.0775646,2.89372,0,3,a,2021-09-11 11:30:00
16425,Tottenham,Chelsea,0.70567,2.5869,0,3,h,2021-09-19 15:30:00
16434,Tottenham,Arsenal,0.980166,1.44499,1,3,a,2021-09-26 15:30:00
16443,Tottenham,Aston Villa,1.78187,1.07395,2,1,h,2021-10-03 13:00:00
16452,Tottenham,Newcastle United,1.55008,0.645658,3,2,a,2021-10-17 15:30:00
16465,Tottenham,West Ham,0.672198,1.73468,0,1,a,2021-10-24 13:00:00
16473,Tottenham,Manchester United,1.15787,1.38612,0,3,h,2021-10-30 16:30:00
16481,Tottenham,Everton,0.801798,0.597906,0,0,a,2021-11-07 14:00:00
