,shot_type,situation,result,xG,minute,team_score,opponent_score,name,understat_id,location,team,opponent,assist,date,match_id,season,position
310035,LeftFoot,OpenPlay,Goal,0.2712368071079254,8,1,3,John McGinn,7723,a,Aston Villa,Tottenham,Tyrone Mings,2019-08-10 17:30:00,11649,2019,"(0.9, 0.59)"
310039,Head,SetPiece,SavedShot,0.02865377813577652,35,1,3,Wesley,7724,a,Aston Villa,Tottenham,Trézéguet,2019-08-10 17:30:00,11649,2019,"(0.8669999694824219, 0.545)"
310037,RightFoot,OpenPlay,SavedShot,0.12955257296562195,31,1,3,Trézéguet,7722,a,Aston Villa,Tottenham,Jack Grealish,2019-08-10 17:30:00,11649,2019,"(0.875999984741211, 0.605999984741211)"
310036,LeftFoot,OpenPlay,BlockedShot,0.1379205286502838,20,1,3,Trézéguet,7722,a,Aston Villa,Tottenham,John McGinn,2019-08-10 17:30:00,11649,2019,"(0.8809999847412109, 0.40099998474121096)"
310042,RightFoot,OpenPlay,SavedShot,0.021122973412275314,42,1,3,Anwar El Ghazi,5612,a,Aston Villa,Tottenham,Conor Hourihane,2019-08-10 17:30:00,11649,2019,"(0.7859999847412109, 0.7819999694824219)"
310068,LeftFoot,OpenPlay,MissedShots,0.041953518986701965,91,1,3,John McGinn,7723,a,Aston Villa,Tottenham,Douglas Luiz,2019-08-10 17:30:00,11649,2019,"(0.825, 0.36400001525878906)"
310065,RightFoot,OpenPlay,MissedShots,0.009158446453511715,87,1,3,Anwar El Ghazi,5612,a,Aston Villa,Tottenham,Jack Grealish,2019-08-10 17:30:00,11649,2019,"(0.6730000305175782, 0.7140000152587891)"
310494,Head,OpenPlay,MissedShots,0.051748126745224,79,1,2,Neil Taylor,710,h,Aston Villa,Bournemouth,Jota,2019-08-17 15:00:00,11654,2019,"(0.91, 0.5479999923706055)"
310471,RightFoot,FromCorner,BlockedShot,0.017481224611401558,8,1,2,Douglas Luiz,6122,h,Aston Villa,Bournemouth,John McGinn,2019-08-17 15:00:00,11654,2019,"(0.7219999694824218, 0.585)"
310476,Head,FromCorner,BlockedShot,0.11128854751586914,25,1,2,Anwar El Ghazi,5612,h,Aston Villa,Bournemouth,Jack Grealish,2019-08-17 15:00:00,11654,2019,"(0.97, 0.46799999237060547)"
