,shot_type,situation,result,xG,minute,team_score,opponent_score,name,understat_id,location,team,opponent,assist,date,match_id,season,position
232801,RightFoot,DirectFreekick,BlockedShot,0.0663512572646141,64,4,0,James Milner,489,h,Liverpool,West Ham,,2018-08-12 15:30:00,9205,2018,"(0.8030000305175782, 0.7080000305175781)"
232809,LeftFoot,OpenPlay,SavedShot,0.08123496174812317,89,4,0,Daniel Sturridge,483,h,Liverpool,West Ham,Andrew Robertson,2018-08-12 15:30:00,9205,2018,"(0.9, 0.705)"
232808,LeftFoot,FromCorner,Goal,0.682505190372467,87,4,0,Daniel Sturridge,483,h,Liverpool,West Ham,,2018-08-12 15:30:00,9205,2018,"(0.970999984741211, 0.4759999847412109)"
232788,RightFoot,OpenPlay,BlockedShot,0.07034077495336533,16,4,0,Sadio Mané,838,h,Liverpool,West Ham,,2018-08-12 15:30:00,9205,2018,"(0.874000015258789, 0.6880000305175781)"
232798,RightFoot,OpenPlay,Goal,0.7112546563148499,46,4,0,Sadio Mané,838,h,Liverpool,West Ham,James Milner,2018-08-12 15:30:00,9205,2018,"(0.9619999694824218, 0.5129999923706055)"
232806,LeftFoot,FromCorner,MissedShots,0.017899181693792343,77,4,0,Naby Keita,5247,h,Liverpool,West Ham,,2018-08-12 15:30:00,9205,2018,"(0.9440000152587891, 0.7280000305175781)"
232800,RightFoot,OpenPlay,Goal,0.14290161430835724,52,4,0,Sadio Mané,838,h,Liverpool,West Ham,Roberto Firmino,2018-08-12 15:30:00,9205,2018,"(0.865, 0.5379999923706055)"
232803,Head,FromCorner,MissedShots,0.03305386006832123,67,4,0,Sadio Mané,838,h,Liverpool,West Ham,Mohamed Salah,2018-08-12 15:30:00,9205,2018,"(0.9519999694824218, 0.4159999847412109)"
232807,RightFoot,OpenPlay,BlockedShot,0.09694180637598038,79,4,0,Georginio Wijnaldum,771,h,Liverpool,West Ham,Mohamed Salah,2018-08-12 15:30:00,9205,2018,"(0.8280000305175781, 0.4779999923706055)"
232804,OtherBodyPart,SetPiece,MissedShots,0.07174836844205856,69,4,0,Joseph Gomez,987,h,Liverpool,West Ham,James Milner,2018-08-12 15:30:00,9205,2018,"(0.9119999694824219, 0.5590000152587891)"
232805,RightFoot,OpenPlay,MissedShots,0.025920746847987175,72,4,0,Georginio Wijnaldum,771,h,Liverpool,West Ham,Sadio Mané,2018-08-12 15:30:00,9205,2018,"(0.7440000152587891, 0.5279999923706055)"
232792,LeftFoot,OpenPlay,MissedShots,0.14113131165504456,24,4,0,Georginio Wijnaldum,771,h,Liverpool,West Ham,Naby Keita,2018-08-12 15:30:00,9205,2018,"(0.894000015258789, 0.43599998474121093)"
232790,RightFoot,OpenPlay,Goal,0.7736997604370117,18,4,0,Mohamed Salah,1250,h,Liverpool,West Ham,Andrew Robertson,2018-08-12 15:30:00,9205,2018,"(0.965, 0.4879999923706055)"
232797,RightFoot,OpenPlay,SavedShot,0.6361517906188965,36,4,0,Mohamed Salah,1250,h,Liverpool,West Ham,Roberto Firmino,2018-08-12 15:30:00,9205,2018,"(0.9569999694824218, 0.4470000076293945)"
232802,LeftFoot,SetPiece,MissedShots,0.041760895401239395,64,4,0,Mohamed Salah,1250,h,Liverpool,West Ham,,2018-08-12 15:30:00,9205,2018,"(0.8190000152587891, 0.515)"
232791,RightFoot,DirectFreekick,SavedShot,0.05309918522834778,23,4,0,Trent Alexander-Arnold,1791,h,Liverpool,West Ham,,2018-08-12 15:30:00,9205,2018,"(0.7340000152587891, 0.5420000076293945)"
232796,Head,OpenPlay,SavedShot,0.09832660853862762,35,4,0,Mohamed Salah,1250,h,Liverpool,West Ham,Sadio Mané,2018-08-12 15:30:00,9205,2018,"(0.8919999694824219, 0.48400001525878905)"
232789,RightFoot,OpenPlay,MissedShots,0.6026626825332642,17,4,0,Roberto Firmino,482,h,Liverpool,West Ham,James Milner,2018-08-12 15:30:00,9205,2018,"(0.955, 0.47900001525878905)"
233033,LeftFoot,OpenPlay,BlockedShot,0.05938221141695976,2,2,0,Mohamed Salah,1250,a,Liverpool,Crystal Palace,Sadio Mané,2018-08-20 22:00:00,9216,2018,"(0.879000015258789, 0.355)"
233050,LeftFoot,DirectFreekick,BlockedShot,0.17149366438388824,76,2,0,Mohamed Salah,1250,a,Liverpool,Crystal Palace,,2018-08-20 22:00:00,9216,2018,"(0.8180000305175781, 0.5)"
233046,LeftFoot,FromCorner,BlockedShot,0.015138497576117516,59,2,0,Mohamed Salah,1250,a,Liverpool,Crystal Palace,Joseph Gomez,2018-08-20 22:00:00,9216,2018,"(0.784000015258789, 0.4909999847412109)"
233041,RightFoot,OpenPlay,BlockedShot,0.014311735518276691,43,2,0,James Milner,489,a,Liverpool,Crystal Palace,Georginio Wijnaldum,2018-08-20 22:00:00,9216,2018,"(0.7090000152587891, 0.515)"
233037,LeftFoot,OpenPlay,BlockedShot,0.09191024303436279,26,2,0,Mohamed Salah,1250,a,Liverpool,Crystal Palace,Roberto Firmino,2018-08-20 22:00:00,9216,2018,"(0.8190000152587891, 0.5590000152587891)"
233034,LeftFoot,OpenPlay,MissedShots,0.3246944546699524,22,2,0,Mohamed Salah,1250,a,Liverpool,Crystal Palace,Naby Keita,2018-08-20 22:00:00,9216,2018,"(0.8590000152587891, 0.509000015258789)"
233056,RightFoot,OpenPlay,Goal,0.6860155463218689,92,2,0,Sadio Mané,838,a,Liverpool,Crystal Palace,Mohamed Salah,2018-08-20 22:00:00,9216,2018,"(0.915, 0.3609999847412109)"
233052,RightFoot,OpenPlay,SavedShot,0.11372494697570801,80,2,0,Sadio Mané,838,a,Liverpool,Crystal Palace,Mohamed Salah,2018-08-20 22:00:00,9216,2018,"(0.874000015258789, 0.4179999923706055)"
233053,Head,OpenPlay,SavedShot,0.07021903991699219,83,2,0,Mohamed Salah,1250,a,Liverpool,Crystal Palace,Sadio Mané,2018-08-20 22:00:00,9216,2018,"(0.91, 0.485)"
233051,RightFoot,FromCorner,SavedShot,0.021219527348876,77,2,0,Naby Keita,5247,a,Liverpool,Crystal Palace,Andrew Robertson,2018-08-20 22:00:00,9216,2018,"(0.735999984741211, 0.639000015258789)"
233043,RightFoot,OpenPlay,MissedShots,0.1016041487455368,48,2,0,Naby Keita,5247,a,Liverpool,Crystal Palace,Mohamed Salah,2018-08-20 22:00:00,9216,2018,"(0.8530000305175781, 0.4929999923706055)"
233040,LeftFoot,OpenPlay,MissedShots,0.07309138029813766,34,2,0,Andrew Robertson,1688,a,Liverpool,Crystal Palace,,2018-08-20 22:00:00,9216,2018,"(0.8730000305175781, 0.5879999923706055)"
233038,LeftFoot,OpenPlay,SavedShot,0.2587921917438507,26,2,0,Naby Keita,5247,a,Liverpool,Crystal Palace,Sadio Mané,2018-08-20 22:00:00,9216,2018,"(0.9540000152587891, 0.664000015258789)"
233042,RightFoot,Penalty,Goal,0.7611688375473022,44,2,0,James Milner,489,a,Liverpool,Crystal Palace,,2018-08-20 22:00:00,9216,2018,"(0.885, 0.5)"
233047,RightFoot,OpenPlay,BlockedShot,0.023597057908773422,60,2,0,Trent Alexander-Arnold,1791,a,Liverpool,Crystal Palace,Andrew Robertson,2018-08-20 22:00:00,9216,2018,"(0.7859999847412109, 0.26399999618530273)"
233055,RightFoot,OpenPlay,MissedShots,0.03547007963061333,86,2,0,Roberto Firmino,482,a,Liverpool,Crystal Palace,Mohamed Salah,2018-08-20 22:00:00,9216,2018,"(0.8190000152587891, 0.6819999694824219)"
233328,Head,SetPiece,SavedShot,0.024338575080037117,60,1,0,Joseph Gomez,987,h,Liverpool,Brighton,Mohamed Salah,2018-08-25 19:30:00,9223,2018,"(0.89, 0.475)"
233320,RightFoot,FromCorner,SavedShot,0.05590580776333809,30,1,0,Georginio Wijnaldum,771,h,Liverpool,Brighton,James Milner,2018-08-25 19:30:00,9223,2018,"(0.9319999694824219, 0.35400001525878905)"
233321,Head,OpenPlay,SavedShot,0.07874920219182968,33,1,0,Sadio Mané,838,h,Liverpool,Brighton,,2018-08-25 19:30:00,9223,2018,"(0.9209999847412109, 0.49400001525878906)"
233339,RightFoot,OpenPlay,BlockedShot,0.08843865245580673,91,1,0,Georginio Wijnaldum,771,h,Liverpool,Brighton,,2018-08-25 19:30:00,9223,2018,"(0.86, 0.575999984741211)"
233316,Head,OpenPlay,SavedShot,0.4850970506668091,8,1,0,Roberto Firmino,482,h,Liverpool,Brighton,Andrew Robertson,2018-08-25 19:30:00,9223,2018,"(0.9640000152587891, 0.5629999923706055)"
233314,LeftFoot,OpenPlay,MissedShots,0.08379790931940079,4,1,0,Sadio Mané,838,h,Liverpool,Brighton,Mohamed Salah,2018-08-25 19:30:00,9223,2018,"(0.8590000152587891, 0.4)"
233317,RightFoot,DirectFreekick,ShotOnPost,0.09962456673383713,14,1,0,Trent Alexander-Arnold,1791,h,Liverpool,Brighton,,2018-08-25 19:30:00,9223,2018,"(0.8130000305175781, 0.6480000305175782)"
