,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
11648,Brighton,Watford,0.855516,0.670022,3,0,a,2019-08-10 15:00:00
11655,Brighton,West Ham,2.40461,1.00856,1,1,h,2019-08-17 15:00:00
11666,Brighton,Southampton,0.997711,2.07795,0,2,h,2019-08-24 15:00:00
11678,Brighton,Manchester City,0.861035,2.30818,0,4,a,2019-08-31 15:00:00
11685,Brighton,Burnley,1.68545,0.341654,1,1,h,2019-09-14 14:00:00
11699,Brighton,Newcastle United,1.21592,1.09807,0,0,a,2019-09-21 16:30:00
11708,Brighton,Chelsea,0.616263,4.26443,0,2,a,2019-09-28 14:00:00
11713,Brighton,Tottenham,2.60017,0.478504,3,0,h,2019-10-05 12:30:00
11723,Brighton,Aston Villa,1.32184,2.96692,1,2,a,2019-10-19 15:00:00
11734,Brighton,Everton,1.15279,1.04723,3,2,h,2019-10-26 15:00:00
11746,Brighton,Norwich,2.65496,0.455082,2,0,h,2019-11-02 15:00:00
11761,Brighton,Manchester United,1.1342,3.65299,1,3,a,2019-11-10 14:00:00
11766,Brighton,Leicester,0.784706,3.50917,0,2,h,2019-11-23 15:00:00
11776,Brighton,Liverpool,0.867601,1.36832,1,2,a,2019-11-30 15:00:00
11783,Brighton,Arsenal,1.53446,0.965377,2,1,a,2019-12-05 20:15:00
11795,Brighton,Wolverhampton Wanderers,0.951621,1.87208,2,2,h,2019-12-08 16:30:00
11806,Brighton,Crystal Palace,2.48355,0.484859,1,1,a,2019-12-16 19:45:00
11815,Brighton,Sheffield United,0.428371,1.65933,0,1,h,2019-12-21 15:00:00
11831,Brighton,Tottenham,1.09007,1.02645,1,2,a,2019-12-26 12:30:00
11834,Brighton,Bournemouth,1.05876,0.500726,2,0,h,2019-12-28 12:30:00
11845,Brighton,Chelsea,1.56978,1.57497,1,1,h,2020-01-01 12:30:00
11860,Brighton,Everton,1.53324,2.02533,0,1,a,2020-01-11 15:00:00
11867,Brighton,Aston Villa,1.30028,1.02045,1,1,h,2020-01-18 15:00:00
11878,Brighton,Bournemouth,1.97227,1.92315,1,3,a,2020-01-21 19:30:00
11892,Brighton,West Ham,2.03179,1.30774,3,3,a,2020-02-01 15:00:00
11895,Brighton,Watford,0.76201,0.280048,1,1,h,2020-02-08 17:30:00
11909,Brighton,Sheffield United,1.06035,1.6597,1,1,a,2020-02-22 15:00:00
11915,Brighton,Crystal Palace,1.78712,2.17159,0,1,h,2020-02-29 12:30:00
11931,Brighton,Wolverhampton Wanderers,0.308874,0.898221,0,0,a,2020-03-07 15:00:00
11941,Brighton,Arsenal,0.670973,0.69627,2,1,h,2020-06-20 14:00:00
11945,Brighton,Leicester,1.10227,0.505486,0,0,a,2020-06-23 17:00:00
11956,Brighton,Manchester United,0.31013,1.20903,0,3,h,2020-06-30 19:15:00
11969,Brighton,Norwich,0.903046,0.545069,1,0,a,2020-07-04 11:30:00
11976,Brighton,Liverpool,2.3646,2.61624,1,3,h,2020-07-08 19:15:00
11985,Brighton,Manchester City,0.149588,5.51767,0,5,h,2020-07-11 19:00:00
12002,Brighton,Southampton,0.67264,2.33745,1,1,a,2020-07-16 19:15:00
12005,Brighton,Newcastle United,0.855896,0.929091,0,0,h,2020-07-20 17:00:00
12022,Brighton,Burnley,1.3696,1.44244,2,1,a,2020-07-26 15:00:00
