,shot_type,situation,result,xG,minute,team_score,opponent_score,name,understat_id,location,team,opponent,assist,date,match_id,season,position
378530,LeftFoot,OpenPlay,SavedShot,0.06850247830152512,29,3,1,Raheem Sterling,618,a,Manchester City,Wolverhampton Wanderers,Phil Foden,2020-09-21 19:15:00,14105,2020,"(0.9059999847412109, 0.7030000305175781)"
378546,RightFoot,DirectFreekick,SavedShot,0.023168012499809265,79,3,1,Kevin De Bruyne,447,a,Manchester City,Wolverhampton Wanderers,,2020-09-21 19:15:00,14105,2020,"(0.6659999847412109, 0.7709999847412109)"
378534,LeftFoot,OpenPlay,SavedShot,0.24416884779930115,42,3,1,Kevin De Bruyne,447,a,Manchester City,Wolverhampton Wanderers,Gabriel Jesus,2020-09-21 19:15:00,14105,2020,"(0.9030000305175782, 0.6329999923706054)"
378529,RightFoot,Penalty,Goal,0.7611688375473022,19,3,1,Kevin De Bruyne,447,a,Manchester City,Wolverhampton Wanderers,,2020-09-21 19:15:00,14105,2020,"(0.885, 0.5)"
378527,RightFoot,DirectFreekick,SavedShot,0.049663230776786804,10,3,1,Kevin De Bruyne,447,a,Manchester City,Wolverhampton Wanderers,,2020-09-21 19:15:00,14105,2020,"(0.7390000152587891, 0.6170000076293946)"
378541,RightFoot,OpenPlay,BlockedShot,0.07528090476989746,62,3,1,Kyle Walker,638,a,Manchester City,Wolverhampton Wanderers,Kevin De Bruyne,2020-09-21 19:15:00,14105,2020,"(0.8130000305175781, 0.4520000076293945)"
378536,LeftFoot,OpenPlay,SavedShot,0.12106956541538239,52,3,1,Gabriel Jesus,5543,a,Manchester City,Wolverhampton Wanderers,Kevin De Bruyne,2020-09-21 19:15:00,14105,2020,"(0.8480000305175781, 0.555)"
378549,RightFoot,OpenPlay,Goal,0.09271647781133652,94,3,1,Gabriel Jesus,5543,a,Manchester City,Wolverhampton Wanderers,Kevin De Bruyne,2020-09-21 19:15:00,14105,2020,"(0.9330000305175781, 0.6780000305175782)"
378526,RightFoot,OpenPlay,BlockedShot,0.02890380285680294,7,3,1,Benjamin Mendy,3389,a,Manchester City,Wolverhampton Wanderers,Rodri,2020-09-21 19:15:00,14105,2020,"(0.7609999847412109, 0.500999984741211)"
378535,RightFoot,FromCorner,MissedShots,0.01643088273704052,43,3,1,Rodri,2496,a,Manchester City,Wolverhampton Wanderers,Kevin De Bruyne,2020-09-21 19:15:00,14105,2020,"(0.9030000305175782, 0.18799999237060547)"
378548,RightFoot,OpenPlay,SavedShot,0.022150753065943718,93,3,1,Gabriel Jesus,5543,a,Manchester City,Wolverhampton Wanderers,Kevin De Bruyne,2020-09-21 19:15:00,14105,2020,"(0.735, 0.37099998474121093)"
378532,LeftFoot,OpenPlay,MissedShots,0.08659536391496658,38,3,1,Phil Foden,6055,a,Manchester City,Wolverhampton Wanderers,Kevin De Bruyne,2020-09-21 19:15:00,14105,2020,"(0.88, 0.34)"
378531,LeftFoot,OpenPlay,Goal,0.4168747663497925,31,3,1,Phil Foden,6055,a,Manchester City,Wolverhampton Wanderers,Raheem Sterling,2020-09-21 19:15:00,14105,2020,"(0.8880000305175781, 0.53)"
378542,RightFoot,OpenPlay,MissedShots,0.06982069462537766,62,3,1,Fernandinho,614,a,Manchester City,Wolverhampton Wanderers,,2020-09-21 19:15:00,14105,2020,"(0.9380000305175781, 0.29200000762939454)"
379615,Head,OpenPlay,ShotOnPost,0.06408517062664032,63,2,5,Liam Delap,8868,h,Manchester City,Leicester,Benjamin Mendy,2020-09-27 15:30:00,14112,2020,"(0.8859999847412109, 0.485)"
379604,RightFoot,OpenPlay,BlockedShot,0.03631013631820679,9,2,5,Fernandinho,614,h,Manchester City,Leicester,,2020-09-27 15:30:00,14112,2020,"(0.8009999847412109, 0.3129999923706055)"
