,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
11652,Manchester United,Chelsea,2.37442,1.09534,4,0,h,2019-08-11 16:30:00
11662,Manchester United,Wolverhampton Wanderers,1.14332,0.307356,1,1,a,2019-08-19 20:00:00
11669,Manchester United,Crystal Palace,2.23561,0.676993,1,2,h,2019-08-24 15:00:00
11673,Manchester United,Southampton,1.90356,0.769616,1,1,a,2019-08-31 12:30:00
11684,Manchester United,Leicester,1.10019,0.459141,1,0,h,2019-09-14 14:00:00
11700,Manchester United,West Ham,1.27826,0.51376,0,2,a,2019-09-22 13:00:00
11712,Manchester United,Arsenal,1.1335,1.70399,1,1,h,2019-09-30 19:00:00
11721,Manchester United,Newcastle United,0.969204,0.650296,0,1,a,2019-10-06 16:30:00
11729,Manchester United,Liverpool,0.791862,1.03212,1,1,h,2019-10-20 16:30:00
11739,Manchester United,Norwich,4.51232,0.8924,3,1,a,2019-10-27 16:30:00
11745,Manchester United,Bournemouth,0.641129,1.86862,0,1,a,2019-11-02 12:30:00
11761,Manchester United,Brighton,3.65299,1.1342,3,1,h,2019-11-10 14:00:00
11770,Manchester United,Sheffield United,1.33065,1.56025,3,3,a,2019-11-24 16:30:00
11782,Manchester United,Aston Villa,1.84804,1.29701,2,2,h,2019-12-01 16:30:00
11788,Manchester United,Tottenham,1.47683,0.542315,2,1,h,2019-12-04 19:30:00
11797,Manchester United,Manchester City,1.63385,2.07108,2,1,a,2019-12-07 17:30:00
11809,Manchester United,Everton,1.48327,0.276759,1,1,h,2019-12-15 14:00:00
11821,Manchester United,Watford,1.5309,1.59291,0,2,a,2019-12-22 14:00:00
11829,Manchester United,Newcastle United,1.99638,1.05018,4,1,h,2019-12-26 17:30:00
11835,Manchester United,Burnley,2.10542,0.386662,2,0,a,2019-12-28 19:45:00
11844,Manchester United,Arsenal,0.715563,1.90747,0,2,a,2020-01-01 20:00:00
11862,Manchester United,Norwich,3.13456,0.275987,4,0,h,2020-01-11 15:00:00
11865,Manchester United,Liverpool,1.4185,2.00655,0,2,a,2020-01-19 16:30:00
11879,Manchester United,Burnley,1.416,0.717284,0,2,h,2020-01-22 20:15:00
11888,Manchester United,Wolverhampton Wanderers,1.18608,1.54211,0,0,h,2020-02-01 17:30:00
11896,Manchester United,Chelsea,0.681814,0.940204,2,0,a,2020-02-17 20:00:00
11910,Manchester United,Watford,2.5042,0.294956,3,0,h,2020-02-23 14:00:00
11916,Manchester United,Everton,1.12561,2.41259,1,1,a,2020-03-01 14:00:00
11932,Manchester United,Manchester City,1.7389,0.585469,2,0,h,2020-03-08 16:30:00
11936,Manchester United,Tottenham,1.77307,0.534852,1,1,a,2020-06-19 19:15:00
11950,Manchester United,Sheffield United,2.8416,0.108082,3,0,h,2020-06-24 17:00:00
11956,Manchester United,Brighton,1.20903,0.31013,3,0,a,2020-06-30 19:15:00
11967,Manchester United,Bournemouth,2.63259,1.52161,5,2,h,2020-07-04 14:00:00
11974,Manchester United,Aston Villa,2.86531,0.598873,3,0,a,2020-07-09 19:15:00
11987,Manchester United,Southampton,1.5033,1.8051,2,2,h,2020-07-13 19:00:00
11996,Manchester United,Crystal Palace,1.90448,0.572141,2,0,a,2020-07-16 19:15:00
12007,Manchester United,West Ham,0.984161,1.29009,1,1,h,2020-07-22 17:00:00
12018,Manchester United,Leicester,1.41019,0.754668,2,0,a,2020-07-26 15:00:00
